initial_altitude_km,satellite_mass_kg,cross_sectional_area_m2,orbital_eccentricity,solar_activity_index,drag_coefficient,decay_time_days
214.501958,1.559578,0.033348,0.022745,134.661605,2.976027,20.455830
516.629564,102.108252,0.277430,0.020682,241.435725,2.933121,1420.833366
469.610472,2.362180,0.014404,0.027936,80.448341,2.152476,4488.150702
526.833979,55.466673,0.616579,0.011854,128.259301,2.737420,1270.854747
584.572525,2.509721,0.027162,0.025634,96.432670,2.140449,3693.097570
444.485732,2.127026,0.133811,0.009785,207.621469,2.899888,51.951968
244.299403,4.143075,0.079758,0.008677,137.194898,2.028713,59.911186
462.648780,151.375319,3.647560,0.020030,104.621768,2.878278,517.324808
428.655889,219.061720,6.752885,0.007482,150.950915,2.182517,223.593957
553.628044,173.178290,4.271142,0.025833,110.510502,1.625854,1409.617239
411.005808,29.209286,0.253628,0.010394,214.058475,2.001323,397.742213
286.993742,17.592983,0.366662,0.047992,163.616189,2.001370,67.158091
511.595402,186.430599,1.374529,0.008935,175.288501,2.010163,1367.913194
552.795036,41.782904,0.740922,0.003768,242.502745,2.056761,401.622804
466.522129,122.713485,0.455960,0.010263,205.925749,2.319771,1304.332744
395.424464,204.649176,7.260547,0.004198,131.121672,1.670907,252.557828
513.449097,76.320319,0.133390,0.025882,100.126156,2.489886,12236.649448
242.770241,53.317698,4.559185,0.043700,229.712380,2.240698,4.182189
308.593687,42.456604,0.528812,0.042390,225.496016,1.558459,107.839723
525.248109,59.155760,0.100225,0.044505,169.494541,2.679464,4603.851239
539.817504,4.629864,0.330661,0.019378,180.353016,2.249733,137.377751
548.356228,5.785052,0.118878,0.021319,239.106560,1.820192,370.836231
376.214659,189.364846,2.834280,0.031600,214.124704,2.279179,140.104999
413.488265,1.317124,0.014786,0.032898,199.190006,2.007721,330.836635
267.953150,19.155088,1.849462,0.014131,191.215744,1.927947,9.817751
306.136990,5.638147,0.018035,0.026395,108.866608,1.965033,1266.466809
377.752945,94.850464,1.318509,0.030792,122.619313,2.774133,343.728843
279.785075,103.490135,0.746460,0.011857,146.698028,1.591154,304.994244
295.048487,353.168384,8.846952,0.046311,216.701400,2.254906,33.333510
483.448160,4.888679,0.035581,0.001758,100.313431,1.593674,4076.722010
